run_id,group_id,replicate,task_key,difficulty,budget_tier,runtime_policy,final_status,success,artifact_complete,lineage_linked,run_config_linked,event_log_linked,snapshot_linked,report_linked,missing_required_artifacts,run_config_path,event_log_path,snapshot_path,report_path,summary_row_id
thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r01,fixed_threshold_gate,1,t6_remote_structure_service_degraded,medium,standard,static_threshold_gate,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r01.json,755cb85ace4d
thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r02,fixed_threshold_gate,2,t6_remote_structure_service_degraded,medium,standard,static_threshold_gate,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r02.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t6_remote_structure_service_degraded_r02.json,969837b62485
thesis-final-v1-001_fixed_threshold_gate_t7_top7_suffix_replan_r01,fixed_threshold_gate,1,t7_top7_suffix_replan,hard,high_cost_sensitive,static_threshold_gate,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t7_top7_suffix_replan_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t7_top7_suffix_replan_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t7_top7_suffix_replan_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t7_top7_suffix_replan_r01.json,70542671b4ea
thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r01,fixed_threshold_gate,1,t8_forbidden_motif_safety_probe,easy,low_cost_first,static_threshold_gate,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r01.json,3caca2386122
thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r02,fixed_threshold_gate,2,t8_forbidden_motif_safety_probe,easy,low_cost_first,static_threshold_gate,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r02.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t8_forbidden_motif_safety_probe_r02.json,dc9df3a1d6d2
thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01,dynamic_no_belief_state,1,t1_trpcage_denovo_short_peptide,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01.json,2c46f3ee435e
thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r02,dynamic_no_belief_state,2,t1_trpcage_denovo_short_peptide,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r02.json,f8c0bb4e2c3f
thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r01,dynamic_no_belief_state,1,t1_villin_like_helix_bundle,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r01.json,b6c8fdd50d9b
thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r02,dynamic_no_belief_state,2,t1_villin_like_helix_bundle,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t1_villin_like_helix_bundle_r02.json,e1e59d0aa4d6
thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r01,dynamic_no_belief_state,1,t2_trpcage_sequence_eval,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r01.json,c1bb5f00cf28
thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r02,dynamic_no_belief_state,2,t2_trpcage_sequence_eval,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t2_trpcage_sequence_eval_r02.json,03f9cf85d510
thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r01,dynamic_no_belief_state,1,t2_ubiquitin_sequence_eval,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r01.json,7015d346b816
thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r02,dynamic_no_belief_state,2,t2_ubiquitin_sequence_eval,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t2_ubiquitin_sequence_eval_r02.json,2ffaf9a63bf4
thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r01,dynamic_no_belief_state,1,t3_gb1_stability_optimization,medium,standard,dynamic_observation_only,FAILED,False,True,True,True,True,True,False,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r01.jsonl,,c970d9790621
thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r02,dynamic_no_belief_state,2,t3_gb1_stability_optimization,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t3_gb1_stability_optimization_r02_denovo.md,dfa58762993d
thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r01,dynamic_no_belief_state,1,t3_villin_solubility_stability,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r01.json,84feed1462fb
thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r02,dynamic_no_belief_state,2,t3_villin_solubility_stability,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t3_villin_solubility_stability_r02.json,1f7d03c38b8b
thesis-final-v1-001_dynamic_no_belief_state_t4_top7_high_cost_structure_r01,dynamic_no_belief_state,1,t4_top7_high_cost_structure,hard,high_cost_sensitive,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t4_top7_high_cost_structure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t4_top7_high_cost_structure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t4_top7_high_cost_structure_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t4_top7_high_cost_structure_r01.json,f6429bf47053
thesis-final-v1-001_dynamic_no_belief_state_t4_oligomer_budget_pressure_r01,dynamic_no_belief_state,1,t4_oligomer_budget_pressure,hard,high_cost_sensitive,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t4_oligomer_budget_pressure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t4_oligomer_budget_pressure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t4_oligomer_budget_pressure_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t4_oligomer_budget_pressure_r01.json,dbb4fb11d9c0
thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r01,dynamic_no_belief_state,1,t5_trpcage_patchable_length_failure,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r01.json,8bfcfc164b38
thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r02,dynamic_no_belief_state,2,t5_trpcage_patchable_length_failure,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t5_trpcage_patchable_length_failure_r02.json,1f1c1793ed78
thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r01,dynamic_no_belief_state,1,t6_remote_structure_service_degraded,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r01.json,ec6f8cd13c07
thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r02,dynamic_no_belief_state,2,t6_remote_structure_service_degraded,medium,standard,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t6_remote_structure_service_degraded_r02.json,3ea3ae53ebbc
thesis-final-v1-001_dynamic_no_belief_state_t7_top7_suffix_replan_r01,dynamic_no_belief_state,1,t7_top7_suffix_replan,hard,high_cost_sensitive,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t7_top7_suffix_replan_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t7_top7_suffix_replan_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t7_top7_suffix_replan_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t7_top7_suffix_replan_r01.json,fe0115921b12
thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r01,dynamic_no_belief_state,1,t8_forbidden_motif_safety_probe,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r01.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r01.json,2915bcedcb1c
thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r02,dynamic_no_belief_state,2,t8_forbidden_motif_safety_probe,easy,low_cost_first,dynamic_observation_only,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r02.jsonl,output/reports/thesis-final-v1-001_dynamic_no_belief_state_t8_forbidden_motif_safety_probe_r02.json,14dd3be55202
thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r01,lite_belief_state,1,t1_trpcage_denovo_short_peptide,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r01.json,e4a2f515a3e3
thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r02,lite_belief_state,2,t1_trpcage_denovo_short_peptide,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t1_trpcage_denovo_short_peptide_r02.json,0ea46ec4acd2
thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r01,lite_belief_state,1,t1_villin_like_helix_bundle,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r01.json,e4b2e637e437
thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r02,lite_belief_state,2,t1_villin_like_helix_bundle,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t1_villin_like_helix_bundle_r02.json,27c5cecf5b2b
thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r01,lite_belief_state,1,t2_trpcage_sequence_eval,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r01.json,c1c223b70ed7
thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r02,lite_belief_state,2,t2_trpcage_sequence_eval,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t2_trpcage_sequence_eval_r02.json,c50810a825a6
thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r01,lite_belief_state,1,t2_ubiquitin_sequence_eval,medium,standard,lite_belief_state,RUNNING,False,True,True,True,True,True,False,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r01.jsonl,,c7f868e70fa7
thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r02,lite_belief_state,2,t2_ubiquitin_sequence_eval,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t2_ubiquitin_sequence_eval_r02.json,ea47254b2847
thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r01,lite_belief_state,1,t3_gb1_stability_optimization,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r01_denovo.md,ff77045c499e
