run_id,task_id,group_id,replicate,task_key,difficulty,budget_tier,runtime_policy,status_external,status_internal,started_at,finished_at,run_config_path,event_log_path,snapshot_path,report_path,freeze_id,pending_action_type,execution_error
thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r02,thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r02,static_top1,2,t8_forbidden_motif_safety_probe,easy,low_cost_first,static_single_candidate,DONE,DONE,2026-05-10T06:33:07+00:00,2026-05-10T06:36:04+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r02.jsonl,output/reports/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r02.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r01,thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r01,fixed_threshold_gate,1,t1_trpcage_denovo_short_peptide,easy,low_cost_first,static_threshold_gate,DONE,DONE,2026-05-10T06:36:04+00:00,2026-05-10T06:43:24+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r02,thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r02,fixed_threshold_gate,2,t1_trpcage_denovo_short_peptide,easy,low_cost_first,static_threshold_gate,DONE,DONE,2026-05-10T06:43:24+00:00,2026-05-10T06:50:27+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r02.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t1_trpcage_denovo_short_peptide_r02.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r01,thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r01,fixed_threshold_gate,1,t1_villin_like_helix_bundle,easy,low_cost_first,static_threshold_gate,DONE,DONE,2026-05-10T06:50:27+00:00,2026-05-10T06:58:19+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r02,thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r02,fixed_threshold_gate,2,t1_villin_like_helix_bundle,easy,low_cost_first,static_threshold_gate,DONE,DONE,2026-05-10T06:58:19+00:00,2026-05-10T07:06:15+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r02.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t1_villin_like_helix_bundle_r02.json,issue209-baseline-freeze-20260326,plan_confirm,
thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r01,thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r01,fixed_threshold_gate,1,t2_trpcage_sequence_eval,easy,low_cost_first,static_threshold_gate,DONE,DONE,2026-05-10T07:06:15+00:00,2026-05-10T07:10:03+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r02,thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r02,fixed_threshold_gate,2,t2_trpcage_sequence_eval,easy,low_cost_first,static_threshold_gate,DONE,DONE,2026-05-10T07:10:03+00:00,2026-05-10T07:13:02+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r02.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t2_trpcage_sequence_eval_r02.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r01,thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r01,fixed_threshold_gate,1,t2_ubiquitin_sequence_eval,medium,standard,static_threshold_gate,DONE,DONE,2026-05-10T07:13:02+00:00,2026-05-10T07:15:34+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r02,thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r02,fixed_threshold_gate,2,t2_ubiquitin_sequence_eval,medium,standard,static_threshold_gate,FAILED,FAILED,2026-05-10T07:15:34+00:00,2026-05-10T07:28:58+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t2_ubiquitin_sequence_eval_r02.jsonl,,issue209-baseline-freeze-20260326,,RuntimeError: auto decision loop exhausted before task reached terminal state
thesis-final-v1-001_fixed_threshold_gate_t3_gb1_stability_optimization_r01,thesis-final-v1-001_fixed_threshold_gate_t3_gb1_stability_optimization_r01,fixed_threshold_gate,1,t3_gb1_stability_optimization,medium,standard,static_threshold_gate,DONE,DONE,2026-05-10T07:28:58+00:00,2026-05-10T07:32:42+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_fixed_threshold_gate_t3_gb1_stability_optimization_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_fixed_threshold_gate_t3_gb1_stability_optimization_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_fixed_threshold_gate_t3_gb1_stability_optimization_r01.jsonl,output/reports/thesis-final-v1-001_fixed_threshold_gate_t3_gb1_stability_optimization_r01_denovo.md,issue209-baseline-freeze-20260326,,
